site	rate	t	lnL
1	1.9173439883	1.8693752100	-598511.7317645722
100001	1.0371484327	1.8693752100	-587187.6343538457
200001	2.2256014309	1.8693752100	-598934.1644191920
300001	1.4283628122	1.8693752100	-595769.5854316928
400001	0.1782142179	1.8693752100	-437071.8468246855
500001	1.8822111338	1.8693752100	-598428.6192439308
600001	0.5076003456	1.8693752100	-538953.0480330380
700001	1.5261537533	1.8693752100	-596710.5470370776
800001	1.8931504412	1.8693752100	-598455.5723181230
900001	1.4577826885	1.8693752100	-596084.3013866647
