site	rate	t	lnL
1	1.9470497751	1.8684608085	-598572.7113163659
100001	1.0364826266	1.8684608085	-587143.4234198426
200001	2.1856885256	1.8684608085	-598900.5352798090
300001	1.4460907730	1.8684608085	-595955.2556077405
400001	0.1783093561	1.8684608085	-437075.7900759716
500001	1.8831325690	1.8684608085	-598428.6192439307
600001	0.5053951248	1.8684608085	-538510.9201263549
700001	1.5200098782	1.8684608085	-596653.5258180170
800001	1.8711051394	1.8684608085	-598397.8188879035
900001	1.4610811528	1.8684608085	-596110.5535273530
