site	rate	t	lnL
1	1.9248942387	1.8729924154	-598536.3613214135
100001	1.0434915421	1.8729924154	-587498.3645159840
200001	2.2049835772	1.8729924154	-598921.3258164922
300001	1.4384186120	1.8729924154	-595910.5744759281
400001	0.1774624422	1.8729924154	-436866.7276801200
500001	1.8924050309	1.8729924154	-598462.5899057419
600001	0.5089476370	1.8729924154	-539370.5486487787
700001	1.5403362783	1.8729924154	-596847.2296588627
800001	1.8812374301	1.8729924154	-598435.2811894163
900001	1.4415872699	1.8729924154	-595944.5547221472
