site	rate	t	lnL
1	1.9083798483	1.8700714180	-598493.0923912284
100001	1.0442479702	1.8700714180	-587466.2573544725
200001	2.2368145547	1.8700714180	-598943.1598197425
300001	1.4307654628	1.8700714180	-595802.3333749035
400001	0.1774493560	1.8700714180	-436720.6937283172
500001	1.8764080515	1.8700714180	-598415.6944245130
600001	0.5066994612	1.8700714180	-538824.9779084112
700001	1.5366298556	1.8700714180	-596799.4022981601
800001	1.8683806490	1.8700714180	-598394.9023599691
900001	1.4627653763	1.8700714180	-596140.1965126798
