site	rate	t	lnL
1	1.9428279733	1.8671933525	-598561.4309220761
100001	1.0485264288	1.8671933525	-587563.9380554730
200001	2.2242415350	1.8671933525	-598931.1259882885
300001	1.4213102916	1.8671933525	-595670.5834023275
400001	0.1786585625	1.8671933525	-437190.1222557120
500001	1.8723752062	1.8671933525	-598397.8188879037
600001	0.5045655513	1.8671933525	-538298.5968094502
700001	1.5191157471	1.8671933525	-596637.3669360047
800001	1.8684842724	1.8671933525	-598387.5893657251
900001	1.4549463310	1.8671933525	-596037.7020304091
