site	rate	t	lnL
1	2.5236473755	1.9184762903	-59908.9855194066
10001	3.6902222676	1.9184762903	-59914.5784403413
20001	2.8258780485	1.9184762903	-59912.8359084158
30001	2.6399609660	1.9184762903	-59910.9915334672
40001	2.9209126298	1.9184762903	-59913.3835411377
50001	286.7754391985	1.9184762903	-59914.6454710718
60001	3.1397528487	1.9184762903	-59914.0965362470
70001	2.6576316784	1.9184762903	-59911.2270749374
80001	2.7349955180	1.9184762903	-59912.0930617904
90001	2.8136118110	1.9184762903	-59912.7498448490
100001	0.8656509836	1.9184762903	-58013.5785966489
110001	0.8601929270	1.9184762903	-57980.4369979053
120001	0.8536613954	1.9184762903	-57940.0475710837
130001	0.8633460458	1.9184762903	-57999.6489787260
140001	0.8794036521	1.9184762903	-58094.6834847866
150001	0.8516894776	1.9184762903	-57927.6965860751
160001	0.8665181445	1.9184762903	-58018.7929054693
170001	0.8665181500	1.9184762903	-58018.7929054695
180001	0.8779232562	1.9184762903	-58086.1150461144
190001	0.8596218135	1.9184762903	-57976.9366165118
200001	1.9722779316	1.9184762903	-59871.0754658501
210001	2.1554438262	1.9184762903	-59892.3583591554
220001	2.2250460430	1.9184762903	-59897.4092448265
230001	2.0255905967	1.9184762903	-59878.7642155224
240001	2.1658337943	1.9184762903	-59893.1956629062
250001	2.2786599932	1.9184762903	-59900.5153095362
260001	2.1254589009	1.9184762903	-59889.7580999694
270001	2.1001817160	1.9184762903	-59887.3365482554
280001	2.0971055326	1.9184762903	-59887.0266220864
290001	2.1063861867	1.9184762903	-59887.9515925513
300001	2.0282705065	1.9184762903	-59879.1134856757
310001	2.1385729476	1.9184762903	-59890.9300695468
320001	1.9969862770	1.9184762903	-59874.8206361644
330001	2.0229243746	1.9184762903	-59878.4133990506
340001	2.0615528717	1.9184762903	-59883.1833581586
350001	2.1385720834	1.9184762903	-59890.9300695467
360001	2.0474264159	1.9184762903	-59881.5149058879
370001	2.0940488810	1.9184762903	-59886.7150961986
380001	2.1836258140	1.9184762903	-59894.5581819725
390001	1.9579964056	1.9184762903	-59868.7560286054
400001	0.1154220653	1.9184762903	-40356.8036015773
410001	0.1183745413	1.9184762903	-40545.5286876274
420001	0.1157645123	1.9184762903	-40378.8100342262
430001	0.1183745375	1.9184762903	-40545.5286876274
440001	0.1180991667	1.9184762903	-40528.0232586869
450001	0.1137813886	1.9184762903	-40250.9448213092
460001	0.1180992250	1.9184762903	-40528.0232586869
470001	0.1154905379	1.9184762903	-40361.2061934472
480001	0.1186500366	1.9184762903	-40563.0238437548
490001	0.1187189343	1.9184762903	-40567.3960295552
500001	2.2058092033	1.9184762903	-59896.1384084305
510001	2.1385728807	1.9184762903	-59890.9300695468
520001	2.3335794491	1.9184762903	-59903.1246322958
530001	2.2250457202	1.9184762903	-59897.4092448265
540001	2.3053974122	1.9184762903	-59901.8512050934
550001	2.0760740971	1.9184762903	-59884.8124702306
560001	2.1588837335	1.9184762903	-59892.6391042518
570001	2.3192970829	1.9184762903	-59902.4957629840
580001	2.1520251168	1.9184762903	-59892.0759733412
590001	2.2409623195	1.9184762903	-59898.3955709424
600001	0.7568425093	1.9184762903	-57237.3742436686
610001	0.7503210685	1.9184762903	-57182.2420282107
620001	0.7489341258	1.9184762903	-57170.3767601489
630001	0.7643970731	1.9184762903	-57299.8979704371
640001	0.7377437270	1.9184762903	-57072.8045718222
650001	0.7535716162	1.9184762903	-57209.8574235582
660001	0.7556719792	1.9184762903	-57227.5581437293
670001	0.7256834893	1.9184762903	-56963.8991138965
680001	0.7512477570	1.9184762903	-57190.1421815967
690001	0.7500895783	1.9184762903	-57180.2657362283
700001	0.9907002976	1.9184762903	-58639.4899298822
710001	0.9834099522	1.9184762903	-58609.2139042561
720001	0.9988389925	1.9184762903	-58672.4956711190
730001	0.9808823074	1.9184762903	-58598.5567561998
740001	0.9910675024	1.9184762903	-58640.9969798343
750001	0.9531740753	1.9184762903	-58476.1364759486
760001	0.9680728594	1.9184762903	-58543.2567574578
770001	0.9552275783	1.9184762903	-58485.5712227095
780001	0.9826866613	1.9184762903	-58606.1721987318
790001	0.9780086664	1.9184762903	-58586.3388960295
800001	2.2058119093	1.9184762903	-59896.1384084307
810001	2.5167441195	1.9184762903	-59908.8369092851
820001	2.2134216908	1.9184762903	-59896.6517828207
830001	2.2329437083	1.9184762903	-59897.9057909320
840001	2.1554429462	1.9184762903	-59892.3583591555
850001	2.2134191774	1.9184762903	-59896.6517828203
860001	2.3008440418	1.9184762903	-59901.6328785193
870001	2.2615685627	1.9184762903	-59899.5902873095
880001	2.2532283498	1.9184762903	-59899.1175106027
890001	2.5167434729	1.9184762903	-59908.8369092851
900001	2.0176322175	1.9184762903	-59877.7071353685
910001	1.9603495375	1.9184762903	-59869.1463447084
920001	1.9395426815	1.9184762903	-59865.5799174004
930001	2.0020716763	1.9184762903	-59875.5514452614
940001	2.0309640972	1.9184762903	-59879.4612074488
950001	2.0819966504	1.9184762903	-59885.4530396151
960001	1.9820203766	1.9184762903	-59872.5916957420
970001	2.0731368194	1.9184762903	-59884.4898079011
980001	2.0229244121	1.9184762903	-59878.4133990503
990001	2.0940487703	1.9184762903	-59886.7150961985
