site	rate	t	lnL
1	2.0552109855	2.1400422880	-62124.8911984140
10001	2.0300261064	2.1400422880	-62139.5082329255
20001	2.0191473124	2.1400422880	-62201.8585078283
30001	2.0124553216	2.1400422880	-62136.0748099340
40001	2.0788015879	2.1400422880	-62081.0298326864
50001	2.1497464283	2.1400422880	-62072.0148767240
60001	1.9119990551	2.1400422880	-62114.6019610569
70001	1.9386908225	2.1400422880	-62099.4367434021
80001	1.9977658506	2.1400422880	-62083.5206515539
90001	1.8791993901	2.1400422880	-62147.4136844114
100001	0.7828988546	2.1400422880	-51674.8947831320
110001	0.7887681035	2.1400422880	-51696.4389845987
120001	0.7700360485	2.1400422880	-51518.8824003573
130001	0.7674631837	2.1400422880	-51543.7923871083
140001	0.7734124856	2.1400422880	-51626.2530679523
150001	0.7828958869	2.1400422880	-51669.2697119228
160001	0.7645631699	2.1400422880	-51582.1594208669
170001	0.7743132301	2.1400422880	-51481.7769334733
180001	0.7664433209	2.1400422880	-51528.7658635137
190001	0.7918194472	2.1400422880	-51755.6785625460
200001	1.6802500815	2.1400422880	-62529.0634073473
210001	1.7866183686	2.1400422880	-62678.7947873772
220001	1.6680331387	2.1400422880	-62647.4434455281
230001	1.7005497260	2.1400422880	-62616.9718012432
240001	1.6571817886	2.1400422880	-62433.2083037412
250001	1.7351102149	2.1400422880	-62661.5336450882
260001	1.7243993067	2.1400422880	-62605.5743785092
270001	1.6773969869	2.1400422880	-62552.9684338026
280001	1.7307255482	2.1400422880	-62512.4517098074
290001	1.6992193225	2.1400422880	-62644.3441660489
300001	1.9540584045	2.1400422880	-59467.1699067023
310001	1.8137473611	2.1400422880	-59511.8083602864
320001	1.9104045842	2.1400422880	-59586.3909293485
330001	1.9435714206	2.1400422880	-59653.9907497209
340001	1.9853722406	2.1400422880	-59607.9695886278
350001	1.9585609395	2.1400422880	-59523.8282013188
360001	1.9421906566	2.1400422880	-59590.7681901556
370001	1.8886168072	2.1400422880	-59548.4919201523
380001	1.8615587087	2.1400422880	-59531.8992573099
390001	1.9858830452	2.1400422880	-59473.5815947659
400001	0.1075149849	2.1400422880	-32204.4806864040
410001	0.1040053557	2.1400422880	-31982.9895455476
420001	0.1059983969	2.1400422880	-32128.1980413043
430001	0.1103164350	2.1400422880	-32398.2733584837
440001	0.1067110737	2.1400422880	-32188.1251004576
450001	0.1086418659	2.1400422880	-32268.0090239541
460001	0.1058603250	2.1400422880	-32045.9481068040
470001	0.1071176081	2.1400422880	-32184.5410791885
480001	0.1097144263	2.1400422880	-32379.9774225502
490001	0.1044711920	2.1400422880	-31980.8298982671
500001	1.9379365411	2.1400422880	-60614.3647657552
510001	1.8242017567	2.1400422880	-60421.7798349601
520001	1.8891366047	2.1400422880	-60471.1640090541
530001	2.0344358130	2.1400422880	-60429.4634287090
540001	1.8738944471	2.1400422880	-60611.2631378196
550001	2.0002617907	2.1400422880	-60537.6200788034
560001	1.9217105421	2.1400422880	-60521.7595487234
570001	1.9859326551	2.1400422880	-60511.3696059434
580001	1.9028776111	2.1400422880	-60477.6250308381
590001	1.8710869885	2.1400422880	-60526.3404359590
600001	0.6534460686	2.1400422880	-46515.1422946111
610001	0.6745365812	2.1400422880	-46707.6908433559
620001	0.6491018945	2.1400422880	-46446.7925197695
630001	0.6819442766	2.1400422880	-46714.0663578012
640001	0.6786694885	2.1400422880	-46699.4997666898
650001	0.6724260906	2.1400422880	-46686.6359630428
660001	0.6842343138	2.1400422880	-46761.6944717236
670001	0.6714584988	2.1400422880	-46719.6653497495
680001	0.6533332427	2.1400422880	-46474.4542504482
690001	0.6679051957	2.1400422880	-46621.4011976448
700001	1.0033862125	2.1400422880	-53412.8132089670
710001	1.0231780352	2.1400422880	-53369.0757415491
720001	0.9821485309	2.1400422880	-53286.5227818611
730001	1.0009080013	2.1400422880	-53481.4975590152
740001	0.9990685443	2.1400422880	-53298.5568380581
750001	0.9671907630	2.1400422880	-53271.3035946091
760001	0.9919182172	2.1400422880	-53283.7012648212
770001	1.0280695633	2.1400422880	-53365.7534521509
780001	1.0051295287	2.1400422880	-53241.0490638556
790001	0.9835620796	2.1400422880	-53239.2033161101
800001	1.8620494438	2.1400422880	-61121.0598458412
810001	1.8683500654	2.1400422880	-61255.6469854070
820001	1.9099988683	2.1400422880	-61167.2174781976
830001	1.8562960045	2.1400422880	-61211.2543745278
840001	1.9106773119	2.1400422880	-61174.7979187656
850001	1.9578035377	2.1400422880	-61311.8711672782
860001	1.7329822745	2.1400422880	-61308.3486079587
870001	1.8467903285	2.1400422880	-61096.7875328569
880001	1.8403826609	2.1400422880	-61331.5973687878
890001	1.7950229543	2.1400422880	-61201.2859629648
900001	2.0024282860	2.1400422880	-59091.2304514772
910001	2.0207380511	2.1400422880	-58974.3813967554
920001	2.0332106661	2.1400422880	-59039.2042161116
930001	1.9360430713	2.1400422880	-58976.5618015877
940001	2.0583600944	2.1400422880	-59062.4897223585
950001	1.7929550686	2.1400422880	-58907.0792822257
960001	2.1193468722	2.1400422880	-58955.4207022714
970001	2.1700344365	2.1400422880	-59173.8131085312
980001	1.8486185246	2.1400422880	-59045.6831825139
990001	2.0150049266	2.1400422880	-59112.5333957995
