site	rate	t	lnL
1	3.8748983683	1.8615497095	-59914.5941185796
10001	2.5399428239	1.8615497095	-59907.5819587411
20001	3.0258038600	1.8615497095	-59913.4539028135
30001	58.0145512701	1.8615497095	-59914.6454710777
40001	2.8186330245	1.8615497095	-59912.0930617901
50001	2.7873316326	1.8615497095	-59911.7826568563
60001	2.6153412481	1.8615497095	-59909.2772009347
70001	3.1112527762	1.8615497095	-59913.7759664256
80001	3.0258065969	1.8615497095	-59913.4539028135
90001	2.8518709164	1.8615497095	-59912.3861506261
100001	0.8517183175	1.8615497095	-57762.8597866648
110001	0.8421424310	1.8615497095	-57698.9408026213
120001	0.8261137460	1.8615497095	-57587.8409826979
130001	0.8311380055	1.8615497095	-57623.2295227264
140001	0.8375522257	1.8615497095	-57667.6571120007
150001	0.8261138175	1.8615497095	-57587.8409826980
160001	0.8362095582	1.8615497095	-57658.4266460441
170001	0.8506151924	1.8615497095	-57755.5881954027
180001	0.8451335741	1.8615497095	-57719.1006816802
190001	0.8232264208	1.8615497095	-57567.2657638684
200001	2.0712539453	1.8615497095	-59876.6361936584
210001	2.1275553914	1.8615497095	-59883.5123363495
220001	2.0766259248	1.8615497095	-59877.3516922519
230001	2.3758953652	1.8615497095	-59901.8512050935
240001	2.0739332003	1.8615497095	-59876.9947110047
250001	2.1014870878	1.8615497095	-59880.4950617792
260001	2.1675932725	1.8615497095	-59887.6448724855
270001	2.1805383813	1.8615497095	-59888.8621053970
280001	2.2541443132	1.8615497095	-59894.8257163103
290001	2.1904558899	1.8615497095	-59889.7580999694
300001	2.0930718456	1.8615497095	-59879.4612074487
310001	2.0766259955	1.8615497095	-59877.3516922521
320001	2.0426318337	1.8615497095	-59872.5916957419
330001	2.0301095469	1.8615497095	-59870.6926426141
340001	2.1365336457	1.8615497095	-59884.4898079010
350001	2.0375876731	1.8615497095	-59871.8365972981
360001	2.0958614264	1.8615497095	-59879.8073787737
370001	2.0350834692	1.8615497095	-59871.4567847253
380001	2.1487429350	1.8615497095	-59885.7709423165
390001	2.0251804381	1.8615497095	-59869.9224908001
400001	0.1194458736	1.8615497095	-40387.6080423000
410001	0.1157857637	1.8615497095	-40158.0068199918
420001	0.1195164340	1.8615497095	-40392.0060691823
430001	0.1190222475	1.8615497095	-40361.2061934474
440001	0.1144546235	1.8615497095	-40073.6672460803
450001	0.1165579295	1.8615497095	-40206.7250679794
460001	0.1148746191	1.8615497095	-40100.3268661377
470001	0.1157156211	1.8615497095	-40153.5739011295
480001	0.1075024328	1.8615497095	-39625.7358657654
490001	0.1190222584	1.8615497095	-40361.2061934471
500001	2.2320655248	1.8615497095	-59893.1956629062
510001	2.2178344011	1.8615497095	-59892.0759733414
520001	2.1487434704	1.8615497095	-59885.7709423166
530001	2.1365338777	1.8615497095	-59884.4898079012
540001	2.2143348890	1.8615497095	-59891.7919491467
550001	2.3950833376	1.8615497095	-59902.7071328226
560001	2.1772724430	1.8615497095	-59888.5602112497
570001	2.1426032768	1.8615497095	-59885.1335481932
580001	2.2284718413	1.8615497095	-59892.9182062861
590001	2.2108582251	1.8615497095	-59891.5062889022
600001	0.6850334839	1.8615497095	-56348.4856004167
610001	0.6803980878	1.8615497095	-56298.4660063884
620001	0.6903219999	1.8615497095	-56404.7344238251
630001	0.6991842898	1.8615497095	-56497.0704896865
640001	0.6917547037	1.8615497095	-56419.8246648331
650001	0.6895049644	1.8615497095	-56396.1011925307
660001	0.6979388110	1.8615497095	-56484.2382689631
670001	0.6944258155	1.8615497095	-56447.7888254247
680001	0.6940139099	1.8615497095	-56443.4917776565
690001	0.7016838066	1.8615497095	-56522.6842865580
700001	0.9595772246	1.8615497095	-58370.8941788940
710001	0.9578927653	1.8615497095	-58362.8132043938
720001	0.9582292341	1.8615497095	-58364.4306069525
730001	0.9449318576	1.8615497095	-58299.2659154876
740001	0.9722094636	1.8615497095	-58430.2219415140
750001	0.9749803051	1.8615497095	-58442.9396993697
760001	0.9545394157	1.8615497095	-58346.6060262685
770001	0.9670524554	1.8615497095	-58406.2705805275
780001	0.9701406414	1.8615497095	-58420.6578925932
790001	0.9819701434	1.8615497095	-58474.5618503551
800001	2.2213570653	1.8615497095	-59892.3583591554
810001	2.2850703579	1.8615497095	-59896.9059525643
820001	2.2930882606	1.8615497095	-59897.4092448265
830001	2.4252148118	1.8615497095	-59903.9385950593
840001	2.2579136828	1.8615497095	-59895.0915885662
850001	2.3350772603	1.8615497095	-59899.8241131089
860001	2.3902219320	1.8615497095	-59902.4957629841
870001	2.2039716336	1.8615497095	-59890.9300695467
880001	2.3178860152	1.8615497095	-59898.8785647930
890001	2.2249027947	1.8615497095	-59892.6391042519
900001	2.0632960599	1.8615497095	-59875.5514452613
910001	2.0793318636	1.8615497095	-59877.7071353687
920001	2.0685876158	1.8615497095	-59876.2761422397
930001	2.0606686470	1.8615497095	-59875.1868037254
940001	2.0325906565	1.8615497095	-59871.0754658501
950001	2.0301095036	1.8615497095	-59870.6926426141
960001	2.0902950401	1.8615497095	-59879.1134856757
970001	1.9067849265	1.8615497095	-59846.9111241050
980001	1.9693192701	1.8615497095	-59860.2174422410
990001	2.0712540067	1.8615497095	-59876.6361936584
