site	rate	t	lnL
1	2.7725919723	0.0060609743	-35.3249244240
2	0.0000000000	0.0060609743	-2.9957322736
3	0.6881793859	0.0060609743	-12.4711624560
4	1.3798393453	0.0060609743	-20.5554770118
5	0.0000000000	0.0060609743	-2.9957322736
6	0.6881794364	0.0060609743	-12.4711624560
7	0.0000000000	0.0060609743	-2.9957322736
8	6.3255194517	0.0060609743	-67.2213041134
9	0.0000000000	0.0060609743	-2.9957322736
10	0.6880343169	0.0060609743	-12.4713721414
11	0.0000000000	0.0060609743	-2.9957322736
12	1.3795439510	0.0060609743	-20.5559001417
13	0.6880343257	0.0060609743	-12.4713721414
14	1.3792485673	0.0060609743	-20.5563231793
15	0.6881794451	0.0060609743	-12.4711624560
16	1.3795434587	0.0060609743	-20.5559004992
17	0.6880343981	0.0060609743	-12.4713721414
18	0.6880343251	0.0060609743	-12.4713721414
19	0.6881794119	0.0060609743	-12.4711624560
20	0.0000000000	0.0060609743	-2.9957322736
21	1.3798399452	0.0060609743	-20.5554766579
22	0.6881795337	0.0060609743	-12.4711623680
23	0.0000000000	0.0060609743	-2.9957322736
24	0.0000000000	0.0060609743	-2.9957322736
25	0.6880343448	0.0060609743	-12.4713721414
26	0.0000000000	0.0060609743	-2.9957322736
27	0.6880343500	0.0060609743	-12.4713721414
28	0.0000000000	0.0060609743	-2.9957322736
29	0.6881794359	0.0060609743	-12.4711624560
30	0.0000000000	0.0060609743	-2.9957322736
31	0.6880343187	0.0060609743	-12.4713721414
32	0.0000000000	0.0060609743	-2.9957322736
33	0.6880342225	0.0060609743	-12.4713721414
34	0.0000000000	0.0060609743	-2.9957322736
35	1.3795439424	0.0060609743	-20.5559001417
36	0.6881795120	0.0060609743	-12.4711623680
37	2.0745819883	0.0060609743	-28.1123263580
38	1.3798394994	0.0060609743	-20.5554770114
39	1.3792485624	0.0060609743	-20.5563231793
40	0.0000000000	0.0060609743	-2.9957322736
41	0.6880342976	0.0060609743	-12.4713721414
42	0.0000000000	0.0060609743	-2.9957322736
43	0.6880342976	0.0060609743	-12.4713721414
44	3.4739130651	0.0060609743	-42.2803688858
45	0.6880341904	0.0060609743	-12.4713721414
46	2.0745831114	0.0060609743	-28.1123255521
47	0.0000000000	0.0060609743	-2.9957322736
48	0.0000000000	0.0060609743	-2.9957322736
49	0.6880342976	0.0060609743	-12.4713721414
50	2.7735329564	0.0060609743	-34.6304693736
51	0.0000000000	0.0060609743	-2.9957322736
52	3.4747686592	0.0060609743	-42.2792838769
53	0.0000000000	0.0060609743	-2.9957322736
54	0.6880342976	0.0060609743	-12.4713721414
55	0.0000000000	0.0060609743	-2.9957322736
56	0.0000000000	0.0060609743	-2.9957322736
57	0.0000000000	0.0060609743	-2.9957322736
58	0.6881795337	0.0060609743	-12.4711623680
59	1.3792495248	0.0060609743	-20.5563224682
60	0.0000000000	0.0060609743	-2.9957322736
61	0.0000000000	0.0060609743	-2.9957322736
62	0.0000000000	0.0060609743	-2.9957322736
63	2.0745831572	0.0060609743	-28.1123255383
64	2.0745819571	0.0060609743	-28.1123263580
