site	rate	t	lnL
1	1.8525751220	2.2379632813	-62093.7062764858
10001	1.9339823263	2.2379632813	-62187.6643101501
20001	1.9819719734	2.2379632813	-62110.1585175914
30001	1.9830148388	2.2379632813	-62104.3558814710
40001	1.8867811061	2.2379632813	-62172.3677619646
50001	1.9491104751	2.2379632813	-62142.9039733593
60001	1.8467965138	2.2379632813	-62020.5806869002
70001	1.9912797789	2.2379632813	-62124.9721621558
80001	1.9022726532	2.2379632813	-62200.9016990956
90001	1.9269709731	2.2379632813	-62008.1517442767
100001	0.8351312957	2.2379632813	-51948.6182745558
110001	0.8221709924	2.2379632813	-52064.2970028593
120001	0.8047381039	2.2379632813	-51889.0706172967
130001	0.8385045832	2.2379632813	-52061.1085800802
140001	0.8293588944	2.2379632813	-52079.8124240901
150001	0.8219515297	2.2379632813	-51916.8722208422
160001	0.8235560883	2.2379632813	-51965.2684278918
170001	0.8270169745	2.2379632813	-51976.6158661876
180001	0.8088173730	2.2379632813	-51886.2023875815
190001	0.8243765103	2.2379632813	-51980.0102561494
200001	1.6517917200	2.2379632813	-62535.8736884750
210001	1.6964262829	2.2379632813	-62556.4275730609
220001	1.6014715691	2.2379632813	-62587.5963247849
230001	1.6227215504	2.2379632813	-62578.5761430023
240001	1.6357686829	2.2379632813	-62626.5641182572
250001	1.6620920451	2.2379632813	-62519.6279534258
260001	1.6207060281	2.2379632813	-62591.5023202765
270001	1.6321371026	2.2379632813	-62540.1106459959
280001	1.6447367305	2.2379632813	-62599.3085464756
290001	1.6857208649	2.2379632813	-62473.8211658155
300001	1.7364742189	2.2379632813	-59496.7945181964
310001	1.8681856381	2.2379632813	-59645.1163678443
320001	1.7217548896	2.2379632813	-59509.1119183441
330001	1.8668716196	2.2379632813	-59596.3779131060
340001	1.8281584741	2.2379632813	-59530.2598285338
350001	1.7759285407	2.2379632813	-59412.8033798415
360001	1.9117339350	2.2379632813	-59430.7470380487
370001	1.8091924498	2.2379632813	-59541.5047805987
380001	1.8296530470	2.2379632813	-59486.8681254935
390001	1.7917154543	2.2379632813	-59491.2056723049
400001	0.1096153300	2.2379632813	-32665.6395259435
410001	0.1143469729	2.2379632813	-33009.8538107211
420001	0.1059691814	2.2379632813	-32350.9272968690
430001	0.1008847864	2.2379632813	-32007.6853619081
440001	0.1082034980	2.2379632813	-32551.7456824442
450001	0.1051395124	2.2379632813	-32347.2902803952
460001	0.1057109537	2.2379632813	-32377.5653293155
470001	0.1076895311	2.2379632813	-32535.9800296121
480001	0.1094264780	2.2379632813	-32701.2822995071
490001	0.1113005797	2.2379632813	-32791.8650738817
500001	1.7502646295	2.2379632813	-60606.7991643626
510001	1.8313166404	2.2379632813	-60635.8383187803
520001	1.8710593693	2.2379632813	-60611.1638789206
530001	1.9962912241	2.2379632813	-60579.4254073484
540001	1.7913100962	2.2379632813	-60762.6078082111
550001	1.8858526709	2.2379632813	-60410.7895989124
560001	1.7803837630	2.2379632813	-60522.4974812145
570001	1.8337052895	2.2379632813	-60508.9244845295
580001	1.7852428338	2.2379632813	-60498.0619640948
590001	1.9663393468	2.2379632813	-60412.2185758315
600001	0.7341112446	2.2379632813	-47111.9293297105
610001	0.7497224564	2.2379632813	-47250.0823688937
620001	0.7501808547	2.2379632813	-47209.5808865521
630001	0.7488000713	2.2379632813	-47244.5662064995
640001	0.7521080249	2.2379632813	-47160.4160606549
650001	0.7366063249	2.2379632813	-47301.4715844242
660001	0.7464684786	2.2379632813	-47193.9075872192
670001	0.7621701386	2.2379632813	-47314.2316908843
680001	0.7328766282	2.2379632813	-47182.5329135108
690001	0.7517845782	2.2379632813	-47332.8371644350
700001	1.0438573592	2.2379632813	-53473.0325302368
710001	1.0511645780	2.2379632813	-53452.6864784744
720001	1.0334317085	2.2379632813	-53389.8941136827
730001	1.0006575090	2.2379632813	-53442.1848935036
740001	1.0487938263	2.2379632813	-53510.1767730318
750001	1.0390659362	2.2379632813	-53442.8091636161
760001	1.0733413265	2.2379632813	-53495.5156005143
770001	0.9974841918	2.2379632813	-53218.0873899899
780001	1.0139872113	2.2379632813	-53323.5275392453
790001	0.9881295095	2.2379632813	-53283.5395711054
800001	1.9650765477	2.2379632813	-61271.9971275872
810001	1.7034830091	2.2379632813	-61281.2443475001
820001	1.9188020723	2.2379632813	-61193.6237826053
830001	1.8448940986	2.2379632813	-61266.1425346774
840001	1.9283040569	2.2379632813	-61093.2564418622
850001	1.6972791511	2.2379632813	-61255.7197260345
860001	1.6549442332	2.2379632813	-61376.6644625427
870001	1.8263064236	2.2379632813	-61116.8316553671
880001	1.7341152337	2.2379632813	-61354.4179033891
890001	1.9017149061	2.2379632813	-61186.6549502070
900001	2.0701594359	2.2379632813	-59099.5920561443
910001	1.8839107354	2.2379632813	-58925.0795646069
920001	1.9759366196	2.2379632813	-58990.9690031420
930001	1.9403118553	2.2379632813	-59168.0461487154
940001	1.9705595259	2.2379632813	-59179.3355953181
950001	1.9052101273	2.2379632813	-59075.3748860020
960001	1.9993326273	2.2379632813	-59031.1915951272
970001	1.9384624105	2.2379632813	-58895.4353919438
980001	2.0565133524	2.2379632813	-59091.2589106820
990001	1.9166934741	2.2379632813	-59048.0300918196
