site	rate	t	lnL
1	2.1486959894	2.1382467740	-61941.2761454474
10001	2.1096018308	2.1382467740	-62021.1174900958
20001	2.0105006459	2.1382467740	-62106.4094578934
30001	2.1034463617	2.1382467740	-62144.5819674388
40001	1.9242111745	2.1382467740	-62077.3311082634
50001	2.1223781196	2.1382467740	-62036.9497793594
60001	2.0169875158	2.1382467740	-61974.8461797628
70001	2.0937550924	2.1382467740	-62123.5859379416
80001	2.0618062063	2.1382467740	-62069.8597660858
90001	2.0190783750	2.1382467740	-62218.3489321145
100001	0.7919609679	2.1382467740	-51557.8147055067
110001	0.8065047132	2.1382467740	-51750.1440151689
120001	0.7595714536	2.1382467740	-51476.6678814710
130001	0.7709019024	2.1382467740	-51634.7403453770
140001	0.7679686748	2.1382467740	-51613.9827129184
150001	0.7820336114	2.1382467740	-51541.8848351198
160001	0.7963909638	2.1382467740	-51676.6992372286
170001	0.7817984164	2.1382467740	-51604.8417394458
180001	0.7706890010	2.1382467740	-51530.5219076556
190001	0.7581232985	2.1382467740	-51504.7485987085
200001	1.6904076137	2.1382467740	-62546.3633657254
210001	1.7086281311	2.1382467740	-62504.8203237124
220001	1.6669593787	2.1382467740	-62696.9520886595
230001	1.6551898450	2.1382467740	-62522.1004693519
240001	1.7878786839	2.1382467740	-62600.9993902366
250001	1.6964291749	2.1382467740	-62731.2334532586
260001	1.6962660253	2.1382467740	-62474.4518796191
270001	1.7932459242	2.1382467740	-62598.9927724158
280001	1.6914179855	2.1382467740	-62455.1426561655
290001	1.7773801867	2.1382467740	-62611.5037920894
300001	1.8710573849	2.1382467740	-59492.1252080595
310001	1.8799178275	2.1382467740	-59503.9034946558
320001	2.0629174983	2.1382467740	-59499.9642305327
330001	2.0513415732	2.1382467740	-59654.3956047774
340001	1.8736377605	2.1382467740	-59515.0435663989
350001	1.8948343684	2.1382467740	-59518.7873996776
360001	1.8945767953	2.1382467740	-59477.9047435936
370001	1.9881260415	2.1382467740	-59513.4567806555
380001	1.8115080489	2.1382467740	-59613.5315995252
390001	1.9187679699	2.1382467740	-59554.2128046252
400001	0.1034228483	2.1382467740	-31955.2972361060
410001	0.1113276017	2.1382467740	-32471.7220737585
420001	0.1072588010	2.1382467740	-32214.0934963806
430001	0.1095893517	2.1382467740	-32372.2156045813
440001	0.1061313640	2.1382467740	-32113.4445944365
450001	0.1096545886	2.1382467740	-32408.4135576464
460001	0.1107185580	2.1382467740	-32403.9292237861
470001	0.1077875096	2.1382467740	-32250.3610030332
480001	0.1084469378	2.1382467740	-32257.3353302138
490001	0.1069930152	2.1382467740	-32187.2882195591
500001	1.9783790563	2.1382467740	-60616.5167999725
510001	1.7849787900	2.1382467740	-60362.7934248846
520001	1.9920353365	2.1382467740	-60590.9903227460
530001	1.8843718015	2.1382467740	-60547.1269070650
540001	1.9310077526	2.1382467740	-60592.6988107219
550001	1.9153226449	2.1382467740	-60556.5013487121
560001	1.8988957945	2.1382467740	-60538.1202548349
570001	1.8765969272	2.1382467740	-60550.4790240820
580001	1.9211883343	2.1382467740	-60610.5255624038
590001	1.9205336809	2.1382467740	-60635.2084310701
600001	0.6751097205	2.1382467740	-46793.7817655745
610001	0.6706160642	2.1382467740	-46593.8298106551
620001	0.6547858058	2.1382467740	-46558.9945641879
630001	0.6647710818	2.1382467740	-46665.5540022659
640001	0.6613914505	2.1382467740	-46604.7491444818
650001	0.6597241813	2.1382467740	-46490.1875047376
660001	0.6509099475	2.1382467740	-46435.9986625608
670001	0.6726031318	2.1382467740	-46776.7093046368
680001	0.6544168256	2.1382467740	-46495.5538666331
690001	0.6661297182	2.1382467740	-46656.7227018305
700001	1.0035328327	2.1382467740	-53453.5905720272
710001	1.0065520930	2.1382467740	-53482.1396545870
720001	0.9943651143	2.1382467740	-53376.0953271083
730001	1.0013895178	2.1382467740	-53250.8428906639
740001	0.9824754741	2.1382467740	-53324.2487293616
750001	0.9898435472	2.1382467740	-53194.3254342268
760001	0.9940616722	2.1382467740	-53362.9942227364
770001	1.0091342786	2.1382467740	-53318.9922109346
780001	1.0261048572	2.1382467740	-53435.6178755973
790001	0.9683417429	2.1382467740	-53147.3325616914
800001	1.9279485592	2.1382467740	-61211.8851564699
810001	1.9081571427	2.1382467740	-61156.2480283686
820001	1.9268666771	2.1382467740	-61183.6738756336
830001	1.7681853677	2.1382467740	-61266.4137584519
840001	1.8805426093	2.1382467740	-61234.7283972418
850001	1.7569685975	2.1382467740	-61115.7558356651
860001	1.9108411722	2.1382467740	-61243.2048483420
870001	1.8062763092	2.1382467740	-61150.0280158683
880001	1.8482253633	2.1382467740	-61196.7690187882
890001	1.8349158951	2.1382467740	-61107.9408997965
900001	2.0390418442	2.1382467740	-59054.6731426122
910001	1.8158219050	2.1382467740	-58896.2340665415
920001	2.1186676681	2.1382467740	-59060.0613304857
930001	1.9714811674	2.1382467740	-59040.3752625047
940001	1.8135974987	2.1382467740	-58952.1076252002
950001	2.2600100775	2.1382467740	-59143.6425308179
960001	1.8353041840	2.1382467740	-58949.7984700555
970001	1.8804753096	2.1382467740	-59028.5045950846
980001	1.8841738151	2.1382467740	-59003.7276332912
990001	1.9923445932	2.1382467740	-59130.5836314730
