site	rate	t	lnL
1	2.6769279751	1.9404449761	-599118.1447404507
100001	0.8836537411	1.9404449761	-581758.7262563638
200001	2.1029991699	1.9404449761	-598899.0601660978
300001	2.0718502664	1.9404449761	-598868.7105896877
400001	0.1155999281	1.9404449761	-404530.7133648667
500001	2.1708511065	1.9404449761	-598954.3473371956
600001	0.7961233895	1.9404449761	-576143.0729293671
700001	0.9665818776	1.9404449761	-585848.0879977354
800001	2.1936923177	1.9404449761	-598970.0714975654
900001	1.9826997205	1.9404449761	-598760.2319455571
