site	rate	t	lnL
1	2.5346154410	1.6177035683	-598908.1404311564
100001	0.7313905396	1.6177035683	-557783.6961572703
200001	2.0534662924	1.6177035683	-598111.4080324379
300001	1.9542219270	1.6177035683	-597755.1485435483
400001	0.1196821853	1.6177035683	-393955.2022895524
500001	2.0896698826	1.6177035683	-598217.9073013570
600001	0.5490749382	1.6177035683	-532835.6916635138
700001	0.8979482661	1.6177035683	-572401.2049191062
800001	2.1061399186	1.6177035683	-598262.7612654560
900001	1.9070744993	1.6177035683	-597546.8171307310
