site	rate	t	lnL
1	2.1410845801	1.3648625135	-596996.6502172237
100001	0.6818879334	1.3648625135	-537177.5044946255
200001	1.8255186648	1.3648625135	-594519.1823594806
300001	1.7414612126	1.3648625135	-593493.2245173838
400001	0.1261942724	1.3648625135	-386155.7333996481
500001	1.8447752959	1.3648625135	-594727.7235116452
600001	0.4854010524	1.3648625135	-504080.0916966172
700001	0.8476227165	1.3648625135	-555999.0761589026
800001	1.8346117308	1.3648625135	-594618.8077087796
900001	1.7150293436	1.3648625135	-593127.8719415136
