site	rate	t	lnL
1	2.6968231084	1.9247256139	-599117.9328173185
100001	0.8713727442	1.9247256139	-580644.5930257877
200001	2.1134199541	1.9247256139	-598892.8204662672
300001	2.0265280445	1.9247256139	-598797.3826864408
400001	0.1157780474	1.9247256139	-404038.7749033844
500001	2.1765350628	1.9247256139	-598945.5818197248
600001	0.7722325198	1.9247256139	-573832.8623165060
700001	0.9773028887	1.9247256139	-585968.7921797929
800001	2.1915426048	1.9247256139	-598956.4449949012
900001	2.0176833731	1.9247256139	-598785.8900044773
