site	rate	t	lnL
1	2.3885892207	1.5116664954	-598542.5618469948
100001	0.7098370630	1.5116664954	-549788.6207372199
200001	1.9253086444	1.5116664954	-596950.1104547931
300001	1.8554700855	1.5116664954	-596490.8690404615
400001	0.1197968246	1.5116664954	-389433.5303574449
500001	1.9850925716	1.5116664954	-597281.5643370880
600001	0.5163449798	1.5116664954	-520409.4230506604
700001	0.8749012456	1.5116664954	-566111.6529409154
800001	1.9756415916	1.5116664954	-597232.5868887705
900001	1.8365270368	1.5116664954	-596351.1796404020
