site	rate	t	lnL
1	1.7223613292	0.8737355074	-574588.7178603377
100001	0.6482654133	0.8737355074	-488252.2303770838
200001	1.5464302930	0.8737355074	-567607.5012614942
300001	1.4716031692	0.8737355074	-564088.3260149895
400001	0.1450068780	0.8737355074	-368144.6066696382
500001	1.5597209759	0.8737355074	-568195.7064134794
600001	0.4373273537	0.8737355074	-449636.7348433007
700001	0.8156011706	0.8737355074	-511395.7135095272
800001	1.5350417452	0.8737355074	-567094.8703872694
900001	1.4664718013	0.8737355074	-563833.5360081835
