site	rate	t	lnL
1	2.8376958298	1.8212706724	-599116.6452058632
100001	0.8145417894	1.8212706724	-573715.4190754351
200001	2.1617167732	1.8212706724	-598820.8657707490
300001	2.0919661303	1.8212706724	-598731.9142022417
400001	0.1167213211	1.8212706724	-400572.1511273092
500001	2.2640210637	1.8212706724	-598918.4888494416
600001	0.6589276776	1.8212706724	-558893.7351107829
700001	0.9471227928	1.8212706724	-582052.6588763210
800001	2.2474926650	1.8212706724	-598904.9362762392
900001	2.0642334351	1.8212706724	-598690.2940673777
