site	rate	t	lnL
1	2.7355666880	1.9129926603	-599120.2217953221
100001	0.8715028417	1.9129926603	-580337.1242699572
200001	2.0735292664	1.9129926603	-598838.7239230020
300001	2.0663146932	1.9129926603	-598830.5132615617
400001	0.1149707376	1.9129926603	-403065.6782073154
500001	2.2042380772	1.9129926603	-598955.9215817366
600001	0.7590825350	1.9129926603	-572379.6280869553
700001	0.9687722765	1.9129926603	-585341.1565280438
800001	2.1467051478	1.9129926603	-598911.0362041666
900001	2.0569414802	1.9129926603	-598819.5247313123
