site	rate	t	lnL
1	1.7243648253	0.8728027850	-574594.4276780898
100001	0.6504891946	0.8728027850	-488490.0844293737
200001	1.5350231076	0.8728027850	-567019.6084735902
300001	1.4752282487	0.8728027850	-564189.6297991150
400001	0.1434382746	0.8728027850	-367513.2583524709
500001	1.5684775576	0.8728027850	-568504.8086888004
600001	0.4402715859	0.8728027850	-450165.9817338792
700001	0.8105607112	0.8728027850	-510669.6659340984
800001	1.5298314468	0.8728027850	-566782.9680920771
900001	1.4687342866	0.8728027850	-563868.1217311261
